authors,bbox,creators,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,featureTypeRef,connectsWith,featureTypes,geoContext,hasConnectionsWith,DeltaAge,featureTypeRef1
"Vitale, V., J. Prag","13.5866059, 37.2935577, 13.5866059, 37.2935577",vvitale,"Location of the ancient architectural complex in the agora of Agrigento known as ""Gymnasium"", based on a representative point in Open Street Map","architecturalcomplex,","{""type"": ""Point"", ""coordinates"": [13.5866059, 37.2935577]}",osm-location-of-the-gymnasium-at-akragas,precise,representative,300,-330,37.2935577,"37.2935577,13.5866059",13.5866059,,H,hellenistic-roman-early-empire,"-330.0,300.0",OSM location of the Gymnasium at Akragas,architecturalcomplex,,settlement,Henchir-Messaouer,,630,"amphitheatre,"
"Becker, J.","14.4946843, 40.7517011, 14.4946843, 40.7517011",jbecker,Representative location based on OpenStreetMap.,amphitheatre,"{""type"": ""Point"", ""coordinates"": [14.4946843, 40.7517011]}",amphitheater-of-pompeii,precise,representative,300,-330,40.7517011,"40.7517011,14.4946843",14.4946843,,HR,"hellenistic-republican,roman","-330.0,300.0",OSM location of Amphitheater of Pompeii,amphitheatre,,fort,Henchir-Smala,,630,"architecturalcomplex,"
"Becker, J.","-4.7888426, 37.8841265, -4.7888426, 37.8841265",jbecker,Representative location based on OpenStreetMap.,"amphitheatre,","{""type"": ""Point"", ""coordinates"": [-4.7888426, 37.8841265]}",location-of-roman-amphitheater,precise,representative,300,-30,37.8841265,"37.8841265,-4.7888426",-4.7888426,,R,roman,"-30.0,300.0",OSM location of Roman amphitheater,amphitheatre,"319,378,319,376",settlement,Sakiet Sidi Youssef ALG,,330,"amphitheatre,"
"Becker, J.","12.1071587, 42.00412, 12.1071587, 42.00412",jbecker,Representative location based on OpenStreetMap.,"architecturalcomplex,sanctuary","{""type"": ""Point"", ""coordinates"": [12.1071587, 42.00412]}",location-of-vigna-parrocchiale-archaeological-area,precise,representative,-330,-750,42.00412,"42.00412,12.1071587",12.1071587,,AC,"archaic,classical","-750.0,-330.0",OSM location of Vigna Parrocchiale archaeological area,"architecturalcomplex,sanctuary",,settlement,Zaouia Khdima,,420,"amphitheatre,"
"Becker, J.","11.5154478, 42.9994994, 11.5159986, 42.9997609",jbecker,Location based on OpenStreetMap,abbey,"{""type"": ""Polygon"", ""coordinates"": [[[11.5158656, 42.9994994], [11.5157425, 42.9995053], [11.5154478, 42.9995613], [11.5154552, 42.9996435], [11.5154626, 42.9997256], [11.5157777, 42.9997609], [11.5158649, 42.9997567], [11.5159671, 42.9996707], [11.5159912, 42.9996433], [11.5159986, 42.9996025], [11.5159762, 42.9995648], [11.5158656, 42.9994994]]]}",osm-location-of-abbey-of-santantimo,precise,representative,,,42.99963014,"42.999630141,11.5157212928",11.51572129,,,,,OSM location of Abbey of Sant'Antimo,abbey,,settlement,Kef Terjba,,0,"architecturalcomplex,sanctuary,"
"Becker, J.","11.9850895, 42.6472791, 11.9850895, 42.6472791",jbecker,Representative location based on OpenStreetMap.,"amphitheatre,","{""type"": ""Point"", ""coordinates"": [11.9850895, 42.6472791]}",location-of-roman-amphitheater,precise,representative,300,-30,42.6472791,"42.6472791,11.9850895",11.9850895,,R,roman,"-30.0,300.0",OSM location of Roman amphitheater,amphitheatre,,villa,in Oued Medjerda valley,,330,"abbey,"
"Becker, J., T. Elliott","71.5816924, 34.0086403, 71.5816924, 34.0086403",jbecker,Location based on OpenStreetMap,architecturalcomplex,"{""type"": ""Point"", ""coordinates"": [71.5816924, 34.0086403]}",osm-location,precise,representative,2100,1700,34.0086403,"34.0086403,71.5816924",71.5816924,,M,modern,"1700.0,2100.0",OSM Location of Gorkhatri Tehsil,architecturalcomplex,,villa,in Oued Medjerda valley,,400,"amphitheatre,"
"Becker, J.","23.7255374, 37.9751688, 23.7255374, 37.9751688",jbecker,"Representative location based on a way derived from OpenStreetMap, chronology following Hellenic Ministry of Culture and Sports.","architecturalcomplex,","{""type"": ""Point"", ""coordinates"": [23.7255374, 37.9751688]}",osm-location-of-so-called-hadrians-library,precise,representative,300,-30,37.9751688,"37.9751688,23.7255374",23.7255374,extant remains,R,roman,"-30.0,300.0",OSM location of so-called Hadrian's Library,architecturalcomplex,,settlement,Henchir-Debbik,,330,"architecturalcomplex,"
"McNeil, R., M. Cornish, T. Engalla, J. Townzen, A. Rabinowitz, M. Barbosa","23.726482, 37.975376, 23.726482, 37.975376",rmcneil,"Location of the Library of Hadrian at Athens, derived from Google Earth satellite imagery (2016).","architecturalcomplex,","{""type"": ""Point"", ""coordinates"": [23.726482, 37.975376]}",hadrians-library,precise,representative,640,-30,37.975376,"37.975376,23.726482",23.726482,Library,R,roman-early-empire-late-antique,"-30.0,640.0",Imagery location of the Library of Hadrian,architecturalcomplex,,settlement,Henchir-Oum-el-Abouab,,670,"architecturalcomplex,"
"Becker, J.","16.0184452, 44.0195026, 16.0184452, 44.0195026",jbecker,Representative location based on OpenStreetMap.,"amphitheatre,","{""type"": ""Point"", ""coordinates"": [16.0184452, 44.0195026]}",location-of-roman-amphitheater,precise,representative,300,-30,44.0195026,"44.0195026,16.0184452",16.0184452,,R,roman,"-30.0,300.0",OSM location of Roman amphitheater,amphitheatre,,settlement,Sidi-Abd-el-Djedidi,,330,"architecturalcomplex,"
"Becker, J., T. Elliott","16.473893, 43.5381718, 16.473893, 43.5381718",jbecker,Representative location based on OpenStreetMap.,"amphitheatre,","{""type"": ""Point"", ""coordinates"": [16.473893, 43.5381718]}",location-of-roman-amphitheater,precise,representative,300,-30,43.5381718,"43.5381718,16.473893",16.473893,,R,roman,"-30.0,300.0",OSM location of Roman amphitheater,amphitheatre,,settlement,Sidi-Abd-es-Smet,,330,"amphitheatre,"
"Becker, J.","25.267222, 37.401667, 25.267222, 37.401667",jbecker,Hellenistic and Roman complex on the island of Delos,"architecturalcomplex,","{""type"": ""Point"", ""coordinates"": [25.267222, 37.401667]}",imagery-location,precise,,640,-330,37.401667,"37.401667,25.267222",25.267222,,HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",Imagery Location of the Agora of the Italians,architecturalcomplex,,settlement,Sidi-Bou-Goussa,,970,"amphitheatre,"
"Becker, J.","12.2293009, 42.2393124, 12.2293009, 42.2393124",jbecker,Location based on OpenStreetMap,amphitheatre,"{""type"": ""Point"", ""coordinates"": [12.2293009, 42.2393124]}",location-of-roman-amphitheater,precise,representative,300,-30,42.2393124,"42.2393124,12.2293009",12.2293009,,R,roman,"-30.0,300.0",OSM location of Roman amphitheater,amphitheatre,,settlement,Sidi-el-Mareghni,,330,"architecturalcomplex,"
"Becker, J.","4.5319954, 43.9586158, 4.5332718, 43.961719",jbecker,Representative location based on OpenStreetMap,aqueduct,"{""type"": ""Polygon"", ""coordinates"": [[[4.5320275, 43.9586158], [4.5319954, 43.9586225], [4.5332397, 43.961719], [4.5332718, 43.9617123], [4.5320275, 43.9586158]]]}",osm-location-of-aqueduc-de-na-r-mes-en-ruine,precise,representative,300,-30,43.9601674,"43.9601674,4.5326336",4.5326336,,R,roman,"-30.0,300.0",OSM location of Aqueduc de NÃ®mes (en ruine),aqueduct,,false toponym,Barrington Atlas grid 70 False,,330,"amphitheatre,"
"Becker, J.","23.1534726, 47.1772457, 23.1545719, 47.1778719",jbecker,Representative location based on OpenStreetMap.,amphitheatre,"{""type"": ""Polygon"", ""coordinates"": [[[23.1540281, 47.1772457], [23.1539253, 47.1772578], [23.1538383, 47.1772793], [23.1537672, 47.1773008], [23.1537019, 47.1773344], [23.1536446, 47.1773707], [23.1535833, 47.1774204], [23.1535299, 47.1774701], [23.1534983, 47.1775225], [23.1534805, 47.1775763], [23.1534726, 47.1776368], [23.1534963, 47.1776999], [23.1535358, 47.1777644], [23.1536031, 47.1778316], [23.1536762, 47.1778719], [23.1545649, 47.1776162], [23.1545719, 47.1775588], [23.1545659, 47.177497], [23.1545402, 47.1774365], [23.1544631, 47.1773639], [23.1544038, 47.1773236], [23.1543267, 47.1772887], [23.1542298, 47.1772632], [23.1541705, 47.1772497], [23.1541151, 47.177247], [23.1540281, 47.1772457]]]}",osm-location-of-roman-amphitheatre,precise,representative,300,-30,47.17747621,"47.1774762075,23.153972934",23.15397293,,R,roman,"-30.0,300.0",OSM location of Roman Amphitheatre,amphitheatre,,settlement,Argentan,,330,"aqueduct,"
"Elliott, T., J. Becker, S. Gillies","15.278908, 37.074161, 15.278908, 37.074161",thomase,,"amphitheatre,","{""type"": ""Point"", ""coordinates"": [15.278908, 37.074161]}",centerpoint-of-the-roman-amphitheater-at-syracuse,precise,representative,300,-30,37.074161,"37.074161,15.278908",15.278908,amphitheater,R,roman,"-30.0,300.0",Centerpoint of the Roman Amphitheater at Syracuse,amphitheatre,20420,island,Guernsey UKG,69567,330,"amphitheatre,"
"Mckee, G.","44.2257699, 40.3867272, 44.2315069, 40.3891796",gmckee,"Polygon representing the location of the Amberd Fortress site, derived from an OpenStreetMap Way.","architecturalcomplex,fort","{""type"": ""Polygon"", ""coordinates"": [[[44.2280871, 40.3867272], [44.2257699, 40.3875703], [44.2260325, 40.3884623], [44.2268484, 40.3891796], [44.2311662, 40.3874285], [44.2315069, 40.3871083], [44.2310911, 40.3870281], [44.229852, 40.3868279], [44.2280871, 40.3867272]]]}",5.32E+17,precise,representative,1500,600,40.38768521,"40.3876852054,44.2284315706",44.22843157,,P,persian-medieval-caucasus,"600.0,1500.0",OSM location of Ô±Õ´Õ¢Õ¥Ö€Õ¤ (Amberd Fortress),"architecturalcomplex,fort",,settlement,Morlaix,,900,"amphitheatre,"
"Mckee, G.","44.7160441, 40.5338635, 44.716477, 40.5340487",gmckee,"Polygon representing the location of Kecharis Monastery, derived from an OpenStreetMap Way.",abbey,"{""type"": ""Polygon"", ""coordinates"": [[[44.7160658, 40.5338635], [44.7160441, 40.5340146], [44.7164553, 40.5340487], [44.716477, 40.5338976], [44.7160658, 40.5338635]]]}",kecharis,precise,representative,2100,600,40.5339561,"40.5339561,44.71626055",44.71626055,,POM,"persian-medieval-caucasus,ottoman-empire-2,modern","600.0,2100.0",OSM location of Kecharis,abbey,,settlement,Moulay,,1500,"architecturalcomplex,fort,"
"Mckee, G.","44.3884273, 40.339401, 44.3889017, 40.3396697",gmckee,"Polygon representing the structure of the Hovhannavank monastery, derived from an OpenStreetMap Way.",abbey,"{""type"": ""Polygon"", ""coordinates"": [[[44.3888162, 40.339401], [44.3884692, 40.3394075], [44.3884273, 40.3394632], [44.3884327, 40.33963], [44.3885559, 40.3396697], [44.3888901, 40.3396634], [44.3889017, 40.3396211], [44.3888963, 40.3394544], [44.3888162, 40.339401]]]}",54057857e57056157656157e561576584,precise,representative,2100,300,40.33953642,"40.3395364171,44.3886661135",44.38866611,,LPOM,"late-antique,persian-medieval-caucasus,ottoman-empire-2,modern","300.0,2100.0",OSM location of Õ€Õ¸Õ¾Õ°Õ¡Õ¶Õ¡Õ¾Õ¡Õ¶Ö„,abbey,,settlement,SÃ©es,,1800,"abbey,"
"Mckee, G.","46.5307343, 40.0574496, 46.5307343, 40.0574496",gmckee,"Point representing the location of Gandzasar Monastery, derived from an OpenStreetMap Node.","abbey,church-2","{""type"": ""Point"", ""coordinates"": [46.5307343, 40.0574496]}",gandzasar-53356157657156157d561580,precise,representative,2100,1200,40.0574496,"40.0574496,46.5307343",46.5307343,,LOM,"late-byzantine,ottoman-empire-2,modern","1200.0,2100.0",OSM location of Ð“Ð°Ð½Ð´Ð·Ð°ÑÐ°Ñ€ Ô³Õ¡Õ¶Õ±Õ¡Õ½Õ¡Ö€,"abbey,church-2",,"sanctuary, settlement, theatre, bath",Jublains,,900,"abbey,"
"Mckee, G.","45.1269201, 40.9736121, 45.1272629, 40.9738655",gmckee,"Polygon representing the location of the Makaravank' monastic complex, derived from an OpenStreetMap Way.","abbey,architecturalcomplex,church-2","{""type"": ""Polygon"", ""coordinates"": [[[45.1270156, 40.9736121], [45.1269481, 40.9737119], [45.1269201, 40.9738397], [45.1271269, 40.9738655], [45.127245, 40.9738369], [45.1272629, 40.9737559], [45.1272037, 40.9736357], [45.1270156, 40.9736121]]]}",54456156f56158056157e561576584,precise,representative,2100,850,40.97375015,"40.9737501527,45.127093329",45.12709333,,ELOM,"early-medieval-caucasus,late-byzantine,ottoman-empire-2,modern","850.0,2100.0",OSM location of Õ„Õ¡Õ¯Õ¡Ö€Õ¡Õ¾Õ¡Õ¶Ö„,"abbey,architecturalcomplex,church-2",109110,settlement,Lisieux,,1250,"abbey,church-2,"
"Becker, J., R. Horne","2.5140266, 42.764505, 2.5140266, 42.764505",jbecker,Representative location based on OpenStreetMap.,"aqueduct,","{""type"": ""Point"", ""coordinates"": [2.5140266, 42.764505]}",location-of-aqueduct,precise,representative,300,-30,42.764505,"42.764505,2.5140266",2.5140266,,R,roman,"-30.0,300.0",OSM location of Aqueduc Romain,aqueduct,,villa,La Roche-Maurice,,330,"abbey,architecturalcomplex,church-2,"
"Horne, R.","26.261111, 35.098083, 26.261111, 35.098083",rmhorne,Central court of the palace at Kato Zakros,"architecturalcomplex,","{""type"": ""Point"", ""coordinates"": [26.261111, 35.098083]}",palace-at-kato-zakros,precise,representative,-1600,-2000,35.098083,"35.098083,26.261111",26.261111,,M,middleminoan,"-2000.0,-1600.0",Palace at Kato Zakros,architecturalcomplex,,"station, fort",Bir Madkhur,,400,"aqueduct,"
"Elliott, T.","12.620383, 43.071022, 12.620383, 43.071022",thomase,General location of the Roman-era amphitheatre of Asisium. Verified in Google Earth.,amphitheatre,"{""type"": ""Point"", ""coordinates"": [12.620383, 43.071022]}",roman-amphitheater-of-asisium,precise,representative,300,-30,43.071022,"43.071022,12.620383",12.620383,,R,roman,"-30.0,300.0",Imagery Location of Roman amphitheater of Asisium,amphitheatre,,fort,Umm er-Resas,,330,"architecturalcomplex,"
"Becker, J.","22.891785, 37.9091866, 22.8926901, 37.910084",jbecker,Representative location based on OpenStreetMap,amphitheatre,"{""type"": ""Polygon"", ""coordinates"": [[[22.892271, 37.9091866], [22.8919141, 37.9093058], [22.8917949, 37.9094382], [22.891785, 37.9096244], [22.8918189, 37.9098466], [22.8919865, 37.9099977], [22.8921649, 37.910084], [22.8923595, 37.9100584], [22.8925641, 37.909926], [22.892627, 37.9098545], [22.8926668, 37.9097144], [22.8926901, 37.9095716], [22.8926477, 37.9094125], [22.8925609, 37.9093138], [22.8924163, 37.9092082], [22.892271, 37.9091866]]]}",osm-location-of-corinth-amphitheater,precise,representative,300,-30,37.90962935,"37.9096293472,22.8922320655",22.89223207,,R,roman,"-30.0,300.0",OSM location of Corinth amphitheater,amphitheatre,,fort,Da'janiya,,330,"amphitheatre,"
"Elliott, T.","20.022188, 39.744341, 20.022188, 39.744341",thomase,The so-called Triconch Palace. Coordinates captured by eye in Google Earth in September 2012 at an eye altitude of 500m. Dates after www.butrint.org,"architecturalcomplex,","{""type"": ""Point"", ""coordinates"": [20.022188, 39.744341]}",approximate-center-of-roman-house-palace-at-butrint,precise,representative,1450,-30,39.744341,"39.744341,20.022188",20.022188,,RLML,"roman,late-antique,middle-byzantine,late-byzantine","-30.0,1450.0",Approximate Center of Roman House/Palace at Butrint,architecturalcomplex,,church,Deir el-Qattal el-Bizanti,,1480,"amphitheatre,"
"Becker, J.","20.0221854, 39.7445286, 20.0221854, 39.7445286",jbecker,Representative location based on OpenStreetMap,architecturalcomplex,"{""type"": ""Point"", ""coordinates"": [20.0221854, 39.7445286]}",osm-location-of-triconch-palace,precise,representative,1450,-30,39.7445286,"39.7445286,20.0221854",20.0221854,,RLL,"roman,late-antique,late-byzantine","-30.0,1450.0",OSM location of Triconch Palace,architecturalcomplex,,settlement,Dhat Ras,,1480,"architecturalcomplex,"
"Becker, J.","7.2752435, 43.7196728, 7.2752435, 43.7196728",jbecker,Representative location based on OpenStreetMap.,amphitheatre,"{""type"": ""Point"", ""coordinates"": [7.2752435, 43.7196728]}",location-of-roman-amphitheater,precise,representative,300,-30,43.7196728,"43.7196728,7.2752435",7.2752435,amphitheater,R,roman,"-30.0,300.0",OSM location of ArÃ¨nes de Cimiez,amphitheatre,"857,932,176,981,247,000",settlement,Dhiban,,330,"architecturalcomplex,"
"Becker, J., T. Elliott","10.706939, 35.29639, 10.706939, 35.29639",jbecker,Third century A.D. Roman amphitheater; declared a UNESCO World Heritage Site in 1979.,amphitheatre,"{""type"": ""Point"", ""coordinates"": [10.706939, 35.29639]}",amphitheatre-of-el-jem,precise,representative,640,-30,35.29639,"35.29639,10.706939",10.706939,"amphitheater, UWHS",R,roman-early-empire-late-antique,"-30.0,640.0",Imagery location of Amphitheatre of El Jem,amphitheatre,,settlement,Tell Hesban,,670,"amphitheatre,"
"Mckee, G.","44.9969077, 40.7294417, 44.9978045, 40.7302524",gmckee,"Polygon representing the location of Goshavank, derived from an OpenStreetMap Way.",abbey,"{""type"": ""Polygon"", ""coordinates"": [[[44.9975095, 40.7294417], [44.9969426, 40.7295918], [44.9969077, 40.7301473], [44.9973561, 40.7302524], [44.9976688, 40.7301831], [44.9978045, 40.7298723], [44.9977426, 40.7296443], [44.9975095, 40.7294417]]]}",53357857756157e561576584,precise,representative,2100,850,40.72986374,"40.729863738,44.997337043",44.99733704,,ELOM,"early-medieval-caucasus,late-byzantine,ottoman-empire-2,modern","850.0,2100.0",OSM location of Ô³Õ¸Õ·Õ¡Õ¾Õ¡Õ¶Ö„,abbey,,settlement,Tell el-Raya,,1250,"amphitheatre,"
"Mckee, G.","45.4730131, 38.9787656, 45.4737614, 38.9795055",gmckee,"Polygon representing the outer walls of the Saint Stepanos Monastery, derived from an OpenStreetMap Way.",abbey,"{""type"": ""Polygon"", ""coordinates"": [[[45.4736845, 38.9787656], [45.4730131, 38.9788105], [45.47309, 38.9795055], [45.4737614, 38.9794606], [45.4736845, 38.9787656]]]}",6a96446cc6336276cc-63364662a,precise,representative,1500,-30,38.97913555,"38.97913555,45.47338725",45.47338725,,RLP,"roman,late-antique,persian-medieval-caucasus","-30.0,1500.0",OSM location of Ú©Ù„ÛŒØ³Ø§ÛŒ Ø³Ù†Øª Ø§Ø³ØªÙ¾Ø§Ù†ÙˆØ³,abbey,,settlement,Tell Mahrad,,1530,"abbey,"
"Mckee, G.","44.3965615, 40.3805362, 44.3968905, 40.3807673",gmckee,"Polygon representing the location of the Sagmosavank monastery, derived from an OpenStreetMap Way.",abbey,"{""type"": ""Polygon"", ""coordinates"": [[[44.3968133, 40.3805362], [44.3966461, 40.3805429], [44.3965615, 40.3806218], [44.3965715, 40.3807673], [44.3967502, 40.3807602], [44.3968905, 40.3807238], [44.396883, 40.3806144], [44.3968591, 40.3805814], [44.3968133, 40.3805362]]]}",54d56157257457857d56157e56157656f,precise,representative,2100,1200,40.38065618,"40.3806561829,44.3967236224",44.39672362,,LOM,"late-byzantine,ottoman-empire-2,modern","1200.0,2100.0",OSM location of ÕÕ¡Õ²Õ´Õ¸Õ½Õ¡Õ¾Õ¡Õ¶Õ¯,abbey,,settlement,"Teraif Merar, JOR",,900,"abbey,"
