authors,bbox,creators,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,featureTypeRef,connectsWith,featureTypes,geoContext,hasConnectionsWith,DeltaAge,featureTypeRef1
"Becker, J., R. Horne","10.2558, 45.0022, 10.2558, 45.0022",jbecker,Representative location based on GeoHack.,river,"{""type"": ""Point"", ""coordinates"": [10.2558, 45.0022]}",location-of-tarus-fl,precise,representative,2100,1700,45.0022,"45.0022,10.2558",10.2558,,M,modern,"1700.0,2100.0",GeoHack imagery location of Taro,river,,centuriation,Mediolan(i)um (E),,400,"river,"
"Becker, J.","9.1552338, 45.1803284, 9.1552338, 45.1803284",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [9.1552338, 45.1803284]}",location-of-Ticinus-fl,precise,representative,2100,1700,45.1803284,"45.1803284,9.1552338",9.1552338,,M,modern,"1700.0,2100.0",location of Ticinus fl.,river,,centuriation,Bergomum (S),,400,"river,"
"Becker, J.","9.2421515, 44.5260393, 9.2421515, 44.5260393",jbecker,Representative location based on a way derived from OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [9.2421515, 44.5260393]}",osm-location,precise,representative,2100,1700,44.5260393,"44.5260393,9.2421515",9.2421515,,M,modern,"1700.0,2100.0",OSM location of Fiume Trebbia,river,,centuriation,Brixia (S),,400,"river,"
"Becker, J.","37.7560175, 11.2921062, 37.7560175, 11.2921062",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [37.7560175, 11.2921062]}",Astapous-fl,precise,representative,2100,1700,11.2921062,"11.2921062,37.7560175",37.7560175,,M,modern,"1700.0,2100.0",Astapous fl.,river,,station,near Valle Bosco?,,400,"river,"
"Becker, J.","12.0616267, 44.4516895, 12.0616267, 44.4516895",jbecker,Representative modern location of the river channel based on OpenStreetMap.,river,"{""type"": ""Point"", ""coordinates"": [12.0616267, 44.4516895]}",location-of-Anemo-fl,precise,representative,2100,1700,44.4516895,"44.4516895,12.0616267",12.0616267,,M,modern,"1700.0,2100.0",OSM location of Fiume Lamone,river,,river,Lemene,,400,"river,"
"Becker, J.","10.514722, 46.834444, 10.514722, 46.834444",jbecker,coordinates after GeoHack.,"river,","{""type"": ""Point"", ""coordinates"": [10.514722, 46.834444]}",location-of-source-of-at-h-esis-fl,precise,representative,2100,1700,46.834444,"46.834444,10.514722",10.514722,,M,modern,"1700.0,2100.0",location of source of At(h)esis fl.,river,,station,Serravalle dâ€™Adige,,400,"river,"
"Becker, J.","12.320278, 45.149722, 12.320278, 45.149722",jbecker,coordinates after GeoHack.,"river,","{""type"": ""Point"", ""coordinates"": [12.320278, 45.149722]}",location-of-mouth-of-at-h-esis-fl,precise,representative,2100,1700,45.149722,"45.149722,12.320278",12.320278,,M,modern,"1700.0,2100.0",location of mouth of At(h)esis fl.,river,393469,river,Panaro,,400,"river,"
"Becker, J.","10.9947116, 45.4264543, 10.9947116, 45.4264543",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [10.9947116, 45.4264543]}",location-of-course-of-At-h-esis-fl,precise,representative,2100,1700,45.4264543,"45.4264543,10.9947116",10.9947116,,M,modern,"1700.0,2100.0",location of course of At(h)esis fl.,river,393494,station,Contarina,,400,"river,"
"Becker, J.","12.1422922, 44.3451651, 12.1422922, 44.3451651",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [12.1422922, 44.3451651]}",location-of-Bedesis-fl,precise,representative,2100,1700,44.3451651,"44.3451651,12.1422922",12.1422922,,M,modern,"1700.0,2100.0",location of Bedesis fl.,river,"1,004,393,494,910,390,000","settlement, port",Valpega,,400,"river,"
"Becker, J., R. Horne","11.6956919, 45.7250621, 11.6956919, 45.7250621",jbecker,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [11.6956919, 45.7250621]}",osm-location,precise,,2100,1700,45.7250621,"45.7250621,11.6956919",11.6956919,,M,modern,"1700.0,2100.0",OSM location of Fiume Brenta,river,,river,Tartaro,,400,"river,"
"Becker, J.","11.450064, 44.345891, 11.450064, 44.345891",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [11.450064, 44.345891]}",location-of-Claterna-fl,precise,representative,2100,1700,44.345891,"44.345891,11.450064",11.450064,,M,modern,"1700.0,2100.0",location of Quaderna (river),river,,unknown,Bir 'Ali YEM,,400,"river,"
"Becker, J.","11.427847, 44.3830314, 11.427847, 44.3830314",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [11.427847, 44.3830314]}",location-of-Idex-fl,precise,representative,2100,1700,44.3830314,"44.3830314,11.427847",11.427847,,M,modern,"1700.0,2100.0",location of Idex fl.,river,,people,inhabitants of Maâ€™in YEM,,400,"river,"
"Becker, J., R. Horne","11.2516288, 44.6495082, 11.2516288, 44.6495082",jbecker,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [11.2516288, 44.6495082]}",osm-location,precise,representative,2100,1700,44.6495082,"44.6495082,11.2516288",11.2516288,,M,modern,"1700.0,2100.0",OSM location of Samoggia (river),river,,station,"Wahija at the mouth of Wadi Mauza', about 20 miles W Mauza'? YEM",,400,"river,"
"Becker, J.","12.4750896, 46.0214139, 12.4750896, 46.0214139",jbecker,Representative modern location of the river channel based on OpenStreetMap.,river,"{""type"": ""Point"", ""coordinates"": [12.4750896, 46.0214139]}",location-of-Liquentia-fl,precise,representative,2100,1700,46.0214139,"46.0214139,12.4750896",12.4750896,,M,modern,"1700.0,2100.0",OSM location of Fiume Livenza,river,,settlement,Hagar an-Najiya YEM,,400,"river,"
"Becker, J., R. Horne","12.2739032, 45.1811762, 12.2739032, 45.1811762",jbecker,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [12.2739032, 45.1811762]}",osm-location,precise,representative,2100,1700,45.1811762,"45.1811762,12.2739032",12.2739032,,M,modern,"1700.0,2100.0",OSM location of Fiume Brenta (river),river,,settlement,Na'd YEM,,400,"river,"
"Becker, J.","7.0925331, 44.6292529, 12.5487757, 45.182859",jbecker,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[7.3915125, 44.6292529], [7.3901238, 44.6293796], [7.388477, 44.6295887], [7.3502713, 44.6371309], [7.1034497, 44.6964239], [7.0999414, 44.6974191], [7.0925331, 44.7002903], [7.776864, 45.1284215], [7.8493463, 45.1712185], [7.8594923, 45.176009], [7.8618834, 45.1769848], [7.8651396, 45.1781823], [7.8780978, 45.1825004], [7.8993073, 45.182549], [8.0677183, 45.182859], [8.2771757, 45.1813398], [9.9102663, 45.1403998], [9.9137207, 45.1403064], [12.1660108, 45.0277965], [12.1764039, 45.0263624], [12.5487757, 44.9712169], [12.4809879, 44.8717014], [12.4073575, 44.7983053], [12.3987088, 44.7924256], [7.3915125, 44.6292529]]]}",osm-location-of-po-river,precise,representative,2099,2000,44.99728977,"44.9972897676,9.96512278141",9.965122781,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Po river,river,,settlement,Dar es-Salaam TAN,,99,"river,"
"Becker, J.","11.9788244, 45.8760375, 11.9788244, 45.8760375",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [11.9788244, 45.8760375]}",location-of-Plavis-fl,precise,representative,2100,1700,45.8760375,"45.8760375,11.9788244",11.9788244,,M,modern,"1700.0,2100.0",location of Plavis fl.,river,,unknown,near Sama'i YEM,,400,"river,"
"Becker, J.","11.1138724, 44.286416, 11.1138724, 44.286416",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [11.1138724, 44.286416]}",location-of-Rhenus-fl,precise,representative,2100,1700,44.286416,"44.286416,11.1138724",11.1138724,,M,modern,"1700.0,2100.0",location of Rhenus fl.,river,570531,temple-2,,,400,"river,"
"Becker, J.","12.3478713, 44.0444374, 12.3478713, 44.0444374",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [12.3478713, 44.0444374]}",location-of-Rubico-fl,precise,representative,2100,1700,44.0444374,"44.0444374,12.3478713",12.3478713,,M,modern,"1700.0,2100.0",location of Rubico fl.,river,579885,monument,,,400,"river,"
"Becker, J.","12.2285179, 44.119168, 12.2285179, 44.119168",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [12.2285179, 44.119168]}",location-of-Sapis-fl,precise,representative,2100,1700,44.119168,"44.119168,12.2285179",12.2285179,,M,modern,"1700.0,2100.0",location of Sapis fl.,river,91357,fort,,,400,"river,"
"Becker, J.","11.41367, 44.91579, 11.41367, 44.91579",jbecker,"coordinates after GeoHack, verified in Google Earth.","river,","{""type"": ""Point"", ""coordinates"": [11.41367, 44.91579]}",location-of-scultenna-fl,precise,representative,2100,1700,44.91579,"44.91579,11.41367",11.41367,,M,modern,"1700.0,2100.0",location of Scultenna fl.,river,,"mosque, architecturalcomplex",,,400,"river,"
"Becker, J., R. Horne","11.5880783, 44.3799679, 11.5880783, 44.3799679",jbecker,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [11.5880783, 44.3799679]}",osm-location,precise,,2100,1700,44.3799679,"44.3799679,11.5880783",11.5880783,,M,modern,"1700.0,2100.0",OSM location of Sillaro,river,,island,Oinousa GRE,,400,"river,"
"Becker, J.","12.162809, 45.6443526, 12.162809, 45.6443526",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [12.162809, 45.6443526]}",location-of-Silis-fl,precise,representative,2100,1700,45.6443526,"45.6443526,12.162809",12.162809,,M,modern,"1700.0,2100.0",location of Silis fl.,river,,settlement,"Okcular, fortified settlement with church, NW Perperene; Theodosiopolis?",,400,"river,"
"Becker, J.","12.0301079, 44.4906499, 12.0301079, 44.4906499",jbecker,Location based on OpenStreetMap,river,"{""type"": ""Point"", ""coordinates"": [12.0301079, 44.4906499]}",location-of-Sinnius-fl,precise,representative,2100,1700,44.4906499,"44.4906499,12.0301079",12.0301079,,M,modern,"1700.0,2100.0",OSM location of Senio (river),river,,settlement,Yenice,,400,"river,"
"Becker, J.","11.5197153, 45.1830697, 12.2487663, 45.622477",jbecker,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[12.2476778, 45.1830697], [12.2465799, 45.183196], [12.2375541, 45.1847127], [12.2303473, 45.1861742], [12.2174298, 45.1891988], [12.213782, 45.1902272], [11.9461814, 45.2672398], [11.6267147, 45.461507], [11.5795981, 45.5013038], [11.5210805, 45.5612298], [11.5206384, 45.5617364], [11.5201446, 45.5623382], [11.5197173, 45.562961], [11.5197153, 45.5631581], [11.5203545, 45.569158], [11.5205885, 45.5703577], [11.5327125, 45.622477], [12.2487663, 45.1830943], [12.2476778, 45.1830697]]]}",osm-location-of-bacchiglione,precise,representative,2099,2000,45.39517282,"45.3951728239,11.7969132659",11.79691327,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Bacchiglione,river,,settlement,N Colophon,,99,"river,"
"Becker, J.","12.4578671, 44.14382, 12.4578671, 44.14382",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [12.4578671, 44.14382]}",location-of-Utens-fl,precise,representative,2100,1700,44.14382,"44.14382,12.4578671",12.4578671,,M,modern,"1700.0,2100.0",location of Utens? fl.,river,,bath,,,400,"river,"
"Becker, J.","11.6891069, 43.9823078, 11.6891069, 43.9823078",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [11.6891069, 43.9823078]}",location-of-Vitis-fl,precise,representative,2100,1700,43.9823078,"43.9823078,11.6891069",11.6891069,,M,modern,"1700.0,2100.0",location of Vitis? fl.,river,,settlement,Ã‡amkÃ¶y?,,400,"river,"
"Becker, J.","28.0627776, 38.4803822, 28.0627776, 38.4803822",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [28.0627776, 38.4803822]}",location-of-Pactolus-fl,precise,representative,2100,1700,38.4803822,"38.4803822,28.0627776",28.0627776,,M,modern,"1700.0,2100.0",location of Pactolus fl.,river,560221,island,Bozcaada,550911,400,"river,"
"Elliott, T.","27.5207674, 38.6604925, 27.5929722, 38.7034627",thomase,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[27.5207674, 38.6604925], [27.5214226, 38.6621582], [27.5218679, 38.6631023], [27.5228818, 38.6639812], [27.5441454, 38.6812696], [27.5451038, 38.6820138], [27.5696701, 38.6969221], [27.5709513, 38.6973916], [27.574717, 38.6984357], [27.5929722, 38.7034627], [27.5664636, 38.6820929], [27.5634489, 38.6801871], [27.5301666, 38.6640943], [27.5207674, 38.6604925]]]}",osm-location-of-the-lower-course-of-the-modern,precise,representative,2099,2000,38.68296787,"38.682967869,27.5561676187",27.55616762,,T,twenty-first-ce,"2000.0,2099.0",OSM location of the lower course of the modern lower course of the Kum Ã‡ayÄ± ,river,550595,aqueduct,Ilium,,99,"river,"
"Becker, J.","27.5929514, 38.7033516, 27.5929514, 38.7033516",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [27.5929514, 38.7033516]}",location-of-Phrygios-fl,precise,representative,2100,1700,38.7033516,"38.7033516,27.5929514",27.5929514,,M,modern,"1700.0,2100.0",location of Phrygios fl.,river,,aqueduct,"Methymna, on Lesbos",,400,"river,"
"Becker, J., R. Horne","27.1849031, 39.1195739, 27.1849031, 39.1195739",jbecker,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [27.1849031, 39.1195739]}",osm-location,precise,,2100,1700,39.1195739,"39.1195739,27.1849031",27.1849031,,M,modern,"1700.0,2100.0",OSM location of Selinos fl.,river,,tumulus,cluster W *Panda,,400,"river,"
"Gillies, S., J. Becker","21.451667, 37.6125, 21.451667, 37.6125",sgillies,"Point location of the mouth of the river at approximately 1:10,000 scale.","river,","{""type"": ""Point"", ""coordinates"": [21.451667, 37.6125]}",mouth-of-river,precise,representative,2100,1700,37.6125,"37.6125,21.451667",21.451667,,M,modern,"1700.0,2100.0",Mouth of Alfeios (river),river,,settlement,near Lampirion,,400,"river,"
"Becker, J.","21.8545809, 38.30734, 21.8676374, 38.3367791",jbecker,Representative location based on OpenStreetMap.,river,"{""type"": ""Polygon"", ""coordinates"": [[[21.8600856, 38.30734], [21.8592761, 38.3078041], [21.8572078, 38.3090448], [21.8546632, 38.3152146], [21.8545809, 38.3154589], [21.8548606, 38.3174279], [21.8558713, 38.3200504], [21.8647831, 38.3335242], [21.8656535, 38.3346043], [21.8664909, 38.3355801], [21.8676374, 38.3367791], [21.8600856, 38.30734]]]}",osm-location-of-volineos,precise,representative,2100,1700,38.32157453,"38.3215745273,21.8595799568",21.85957996,,M,modern,"1700.0,2100.0",OSM location of Volineos,river,452369,sanctuary,,,400,"river,"
"Becker, J.","22.3334931, 37.1615197, 22.3334931, 37.1615197",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [22.3334931, 37.1615197]}",location-of-Eurotas-fl,precise,representative,2100,1700,37.1615197,"37.1615197,22.3334931",22.3334931,,M,modern,"1700.0,2100.0",location of Eurotas fl.,river,"9,443,499,151,043,640,000",region,,"407,444,302,138,724,000,000,000,000,000,000,000,000,000,000,000,000,000,000",400,"river,"
"Becker, J.","22.535351, 37.5857709, 22.7496503, 37.7184508",jbecker,Location based on OpenStreetMap,river,"{""type"": ""Polygon"", ""coordinates"": [[[22.749576, 37.5857709], [22.535351, 37.683697], [22.5354052, 37.6838753], [22.5355446, 37.684113], [22.5356836, 37.6843083], [22.5381857, 37.6870131], [22.5418746, 37.6900208], [22.5776769, 37.7140571], [22.5793687, 37.7148365], [22.5813291, 37.7156899], [22.5824417, 37.7160348], [22.592713, 37.7174094], [22.6010756, 37.7184508], [22.6017546, 37.7184245], [22.6116478, 37.716936], [22.6125279, 37.7166459], [22.7200647, 37.6732885], [22.7334354, 37.6637962], [22.7421999, 37.6571189], [22.7439165, 37.655624], [22.7471019, 37.6526056], [22.7495813, 37.6425761], [22.7496503, 37.6417417], [22.749576, 37.5857709]]]}",osm-location-of-ii1-2i-ii-i,precise,representative,2099,2000,37.67423153,"37.6742315324,22.6627920673",22.66279207,,T,twenty-first-ce,"2000.0,2099.0",OSM location of ÎŠÎ½Î±Ï‡Î¿Ï‚,river,,unlocated,by R. Tanais?,,99,"river,"
"Becker, J.","39.8658301, 57.6632801, 39.8658301, 57.6632801",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [39.8658301, 57.6632801]}",osm-location,precise,representative,2100,1700,57.6632801,"57.6632801,39.8658301",39.8658301,,M,modern,"1700.0,2100.0",OSM location of Volga River (upstream channel),river,,fort,Karalar,,400,"river,"
"Becker, J.","47.9993457, 46.5494165, 47.9993457, 46.5494165",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [47.9993457, 46.5494165]}",osm-location-of-downstream-channel,precise,representative,2100,1700,46.5494165,"46.5494165,47.9993457",47.9993457,,M,modern,"1700.0,2100.0",OSM location of Volga River (downstream channel),river,,settlement,MeÄŸre,,400,"river,"
"Mckee, G.","32.4679657, 45.6968296, 50.1838014, 58.1729043",gmckee,"Line representing the modern course of the Volga River, derived from an OpenStreetMap Relation.",river,"{""type"": ""Polygon"", ""coordinates"": [[[47.8898654, 45.6968296], [47.8860385, 45.6977412], [32.6503066, 56.9768438], [32.6460215, 56.9812948], [32.4679657, 57.2513312], [32.4808354, 57.2537614], [38.4356634, 58.1729043], [38.6100714, 58.1729043], [40.788808, 57.7855297], [43.1055326, 57.3694616], [47.8752476, 56.118499], [49.0273284, 55.7865178], [49.0436526, 55.7778311], [49.0546686, 55.7706032], [49.3603771, 55.1967275], [50.1798775, 53.3115004], [50.1838014, 53.2956276], [47.8937356, 45.6975579], [47.8930288, 45.696879], [47.8898654, 45.6968296]]]}",volgha,precise,representative,2099,2000,54.06353875,"54.0635387482,43.4828776147",43.48287761,,T,twenty-first-ce,"2000.0,2099.0",OSM location of Volga River,river,,settlement,Ã‡ukurÃ¶ren,,99,"river,"
"Becker, J., R. Horne","-3.8173938, 52.9839214, -3.8173938, 52.9839214",jbecker,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [-3.8173938, 52.9839214]}",location-of-river-conwy,precise,representative,2100,1700,52.9839214,"52.9839214,-3.8173938",-3.8173938,,M,modern,"1700.0,2100.0",OSM location of River Conwy,river,,settlement,near Eren BoÄŸazÄ±,,400,"river,"
"Horne, R.","31.42103, 41.27698, 31.42103, 41.27698",rmhorne,AWMC representative point for the mouth of Acheron/Soonautes fl. at 1 : 1 million scale,"river,","{""type"": ""Point"", ""coordinates"": [31.42103, 41.27698]}",awmc-representative-position-for-acheron-soonautes-fl,precise,representative,640,-30,41.27698,"41.27698,31.42103",31.42103,,R,roman-early-empire-late-antique,"-30.0,640.0",AWMC Representative position for Acheron/Soonautes (river),river,,settlement,near KÃ¶seaÄŸzÄ±,,670,"river,"
"Becker, J.","32.6145125, 41.1920125, 32.6145125, 41.1920125",jbecker,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [32.6145125, 41.1920125]}",location-of-Billaios-fl,precise,representative,2100,1700,41.1920125,"41.1920125,32.6145125",32.6145125,,M,modern,"1700.0,2100.0",location of Billaios fl.,river,,settlement,Ã‡atal AÄŸzÄ±,,400,"river,"
